# Rust `{:e}` digits vs the ES2019 Note 2 oracle.
# Expected and bounded: Rust picks *a* shortest round-tripping decimal,
# ES2019 picks *the* closest, ties to even.
430c6bf526340002	1000000000000000.3	1000000000000000.2
4310000000000001	1125899906842624.3	1125899906842624.2
43143ff3c1cb0959	1424953923781206.3	1424953923781206.2
c30c6bf526340002	-1000000000000000.3	-1000000000000000.2
c310000000000001	-1125899906842624.3	-1125899906842624.2
c3143ff3c1cb0959	-1424953923781206.3	-1424953923781206.2
